"时间","S1L Monitor: S1L Monitor (N)","S1R Monitor: S1R Monitor (N)","S2L Monitor: S2L Monitor (N)","S2R Monitor: S2R Monitor (N)","S3L Monitor: S3L Monitor (N)","S3R Monitor: S3R Monitor (N)"
0.0017000000000000006,2838.317035648337,2826.9533874181325,664.7936679767131,668.3914357958829,-1315.588900139307,-1315.283149307595
0.0018000000000000006,3082.677259792698,3064.3294224475503,598.0389931108019,600.0429487843275,-1431.7929260439444,-1425.237425165359
0.0019000000000000006,3303.4069187485793,3277.485937881866,474.5489159149005,471.6226651614917,-1593.554303664356,-1584.4874390084576
0.0020000000000000005,3510.409586574594,3478.19610766663,308.2793813830019,296.765940052465,-1810.2773214688793,-1804.2475692909652
0.0021000000000000003,3718.0224335382572,3683.426385303765,128.9456448187683,106.91034656085367,-2076.1114285574786,-2080.5387356509555
0.0022,3945.512079123284,3914.441977240803,-21.568093602874793,-55.04259160361837,-2372.817034214887,-2393.2915332614893
0.0023,4212.030198963696,4189.259751603331,-103.06165024541777,-145.60382726353865,-2674.7726487192162,-2713.0780237284666
0.0024,4530.162770905778,4519.317416606189,-87.93325633038194,-134.72039096023374,-2956.438263524818,-3010.1997605719557
0.0024999999999999996,4902.365374496767,4905.339855656405,29.977515913957383,-15.467238713939746,-3198.829618861531,-3263.8384194729247
0.0025999999999999994,5322.208772180913,5338.343262824546,230.24234051923486,192.57659642703175,-3395.1177402271583,-3464.644873412707
0.0026999999999999993,5775.589165005844,5802.1826019662985,472.46478259252945,447.5151714642729,-3549.5829537815316,-3616.5434371211227
0.002799999999999999,6244.7506118401725,6277.8144253227065,706.8158896142727,696.3236912116537,-3676.549586770032,-3734.8538848016
0.002899999999999999,6713.588514674029,6748.033155587364,884.764414381665,888.260820333908,-3794.1374010378954,-3840.967067685779
0.0029999999999999988,7169.712561241854,7201.7818006979605,971.8700953288205,987.560925221219,-3918.1349749391784,-3954.710785174323
0.0030999999999999986,7609.485696788284,7637.068585331858,955.1731745031127,981.1375029510662,-4059.47930978651,-4089.330569138367
0.0031999999999999984,8037.094991292761,8060.388394857343,846.0221337361448,880.3457205278922,-4218.450452502429,-4247.121250244189
0.0032999999999999982,8463.078130260803,8483.75107998341,676.8729472219026,716.9214462418092,-4387.110681496386,-4419.215755012742
0.003399999999999998,8902.306079660253,8922.53292515596,491.5040063545914,534.7485116487037,-4549.915314060174,-4589.033879137587
0.003499999999999998,9368.422739772275,9390.899197483383,334.06340308958096,379.5057078230697,-4688.791245817155,-4736.027125025151
0.0035999999999999977,9869.983076294218,9896.51592153706,241.4658192490021,288.7776618433241,-4787.490133744542,-4841.0774579970885
0.0036999999999999976,10407.610841478516,10437.79721362799,233.44784696157885,283.3461024690227,-4835.911724795869,-4891.433580927814
0.0037999999999999974,10974.334860490482,11005.29772857909,310.55601802562745,363.6362372630105,-4831.860720397334,-4882.905948809755
0.0038999999999999972,11557.56692313411,11585.631380919747,455.5624783393265,513.4907326192547,-4780.877180365449,-4821.457359967664
0.0039999999999999975,12141.813177999273,12163.61057482721,637.3333083148893,702.1085174319903,-4696.311756234688,-4722.161373667587
0.004099999999999998,12712.51606330873,12726.097305212345,819.2478750018224,892.7450176513804,-4596.029194323193,-4605.3735656071
0.004199999999999998,13260.031076104191,13265.019949097217,967.7501217505572,1052.2509857341236,-4498.461355058629,-4492.667513314183
0.004299999999999998,13782.704882803666,13780.499318369675,1061.1187696152676,1156.440168479313,-4417.75388227273,-4401.149146457116
0.0043999999999999985,14287.361793216689,14281.269918755774,1090.113573271168,1194.9053108974942,-4360.92114925822,-4339.569027696737
0.004499999999999999,14786.656008338074,14780.43304723091,1059.4858277469918,1171.8090862312404,-4328.57040543634,-4308.354945539955
0.004599999999999999,15294.737735979119,15292.650331364592,986.3146939909892,1103.7187726535574,-4314.697011220115,-4299.25129601159
0.004699999999999999,15824.686127644085,15830.50453851884,895.506196389355,1016.2469287536886,-4308.122413116321,-4298.66797985816
0.0048,16385.774254680906,16401.395691702255,813.6331749133292,936.8562223555774,-4294.7529471583575,-4291.740829532988
0.0049,16976.388022148014,17001.890065243413,764.7822534298053,890.3501611200669,-4263.498143011859,-4265.094964835776
0.005,17593.227000345847,17624.794517601786,759.825601667112,887.879431475919,-4210.9176110659155,-4213.039442135235
0.0051,18239.89960809773,18271.083470440026,799.8867438486558,929.2150075151123,-4136.266714223323,-4134.986268504993
0.005200000000000001,18882.001310472275,18908.640911894272,871.6686945965434,1001.9749249295689,-4051.1304006241617,-4042.334274787987
0.005300000000000001,19522.581351187277,19539.47600154363,962.0559393446944,1091.8665623558359,-3962.2557098847283,-3944.972138716596
0.005400000000000001,20159.187971535885,20161.82317844921,1053.0823725090522,1181.8377258911153,-3878.327331356151,-3856.499766650184
0.005500000000000001,20768.361006936255,20755.841012123416,1118.2061400724047,1245.9648981406024,-3821.413333875539,-3794.503681032959
